vendor_slug,vendor_name,official_site,logo,logo_source_url,global_block_id,global_block_title,direction_id,direction_title,system_id,system_title,product_group_id,product_group_title,source_direction,source_group,source_area,source_type,show_in_catalog,show_in_vendors,show_on_home,show_in_partners,status,confidence,matched_by,source,notes
gradvent-ooo,ГРАДВЕНТ ООО,https://gradvent.ru,assets/img/logos/vendors/import-20260630/gradvent-ooo.png,https://gradvent.ru/wa-data/public/site/data/gradvent.ru/logo_new_160x50.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 6. Logo source: official site."
gruppa-kompaniy-poleks-ooo,ГРУППА КОМПАНИЙ ПОЛЕКС ООО,https://polexgroup.ru,assets/img/logos/vendors/import-20260630/gruppa-kompaniy-poleks-ooo.gif,https://www.polexgroup.ru:443/fileadmin/polexgroup.ru/templates/images/logo.gif,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 16. Logo source: official site."
dymohod-ooo,ДЫМОХОД ООО,https://rosinox-klin.ru,assets/img/logos/vendors/import-20260630/dymohod-ooo.png,https://rosinox-klin.ru/images/header_logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 23. Logo source: official site."
zavod-rvk,Завод РВК,https://rvkinfo.com,assets/img/logos/vendors/import-20260630/zavod-rvk.svg,https://rvkinfo.com/wp-content/uploads/2025/09/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,mixers,Смесители,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_vendor_slug,zavod-rvk,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 85. Logo source: official site."
zavod-rvk,Завод РВК,https://rvkinfo.com,assets/img/logos/vendors/import-20260630/zavod-rvk.svg,https://rvkinfo.com/wp-content/uploads/2025/09/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,bathroom-complectation,Комплектация санузла,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_vendor_slug,zavod-rvk,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 85. Logo source: official site."
zavod-rvk,Завод РВК,https://rvkinfo.com,assets/img/logos/vendors/import-20260630/zavod-rvk.svg,https://rvkinfo.com/wp-content/uploads/2025/09/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,rakoviny-i-unitazy,Раковины и унитазы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_vendor_slug,zavod-rvk,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 85. Logo source: official site."
zavod-rvk,Завод РВК,https://rvkinfo.com,assets/img/logos/vendors/import-20260630/zavod-rvk.svg,https://rvkinfo.com/wp-content/uploads/2025/09/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,sanfayans,Санфаянс,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_vendor_slug,zavod-rvk,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 85. Logo source: official site."
zavod-rvk,Завод РВК,https://rvkinfo.com,assets/img/logos/vendors/import-20260630/zavod-rvk.svg,https://rvkinfo.com/wp-content/uploads/2025/09/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,water-supply,Водоснабжение,truba-polipropilen,Труба полипропилен,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_vendor_slug,zavod-rvk,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 85. Logo source: official site."
zavod-teploizolyatsii-umk,Завод Теплоизоляции УМК,https://uralmk.com,assets/img/logos/vendors/import-20260630/zavod-teploizolyatsii-umk.png,https://uralmk.com/t/images/new_logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,teplovye-seti,Тепловые сети,truba-v-ppu,Труба в ППУ,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,труба в ППУ,true,true,false,false,published,curated_type_alias,труба в ППУ,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: труба в ППУ, row 19. Logo source: official site."
zavod-izolyatsii-trub-kompanii-sts-izolyatsiya,Завод изоляции труб компании СТС Изоляция,https://stscom.ru,assets/img/logos/vendors/import-20260630/zavod-izolyatsii-trub-kompanii-sts-izolyatsiya.jpg,https://www.stscom.ru/images/logo.jpg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,teplovye-seti,Тепловые сети,truba-v-ppu,Труба в ППУ,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,труба в ППУ,true,true,false,false,published,curated_type_alias,труба в ППУ,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: труба в ППУ, row 21. Logo source: official site."
